Board Number|Board Name|School Number|School Name|School Level|School Type|School Language|Enrolment
B66028|Greater Essex County DSB|551941|Lakeshore Discovery S|Elementary|Public|English|990
B66028|Greater Essex County DSB|922188|Leamington DSS|Secondary|Public|English|970
B66028|Greater Essex County DSB|327026|M S Hetherington PS|Elementary|Public|English|415
B66028|Greater Essex County DSB|331180|Malden Central PS|Elementary|Public|English|265
B66028|Greater Essex County DSB|338206|Margaret D Bennie PS|Elementary|Public|English|300
B66028|Greater Essex County DSB|343536|Marlborough PS|Elementary|Public|English|445
B66028|Greater Essex County DSB|376035|Mount Carmel Blytheswood PS|Elementary|Public|English|320
B66028|Greater Essex County DSB|411787|Northwood PS|Elementary|Public|English|1035
B66028|Greater Essex County DSB|435872|Parkview PS|Elementary|Public|English|255
B66028|Greater Essex County DSB|439088|Pelee Island PS|Elementary|Public|English|15
B66028|Greater Essex County DSB|452734|Prince Andrew PS|Elementary|Public|English|320
B66028|Greater Essex County DSB|454168|Prince Edward PS|Elementary|Public|English|525
B66028|Greater Essex County DSB|457280|Princess Elizabeth PS|Elementary|Public|English|265
B66028|Greater Essex County DSB|462098|Queen Elizabeth PS|Elementary|Public|English|545
B66028|Greater Essex County DSB|574155|Queen Victoria PS|Elementary|Public|English|460
B66028|Greater Essex County DSB|939218|Riverside SS|Secondary|Public|English|835
B66028|Greater Essex County DSB|491217|Roseland PS|Elementary|Public|English|455
B66028|Greater Essex County DSB|491764|Roseville PS|Elementary|Public|English|255
B66028|Greater Essex County DSB|939765|Sandwich SS|Secondary|Public|English|1015
B66028|Greater Essex County DSB|498513|Sandwich West PS|Elementary|Public|English|820
B66028|Greater Essex County DSB|526703|Southwood PS|Elementary|Public|English|485
B66028|Greater Essex County DSB|243524|Talbot Trail PS|Elementary|Public|English|930
B66028|Greater Essex County DSB|539427|Tecumseh Vista Academy - Elementary|Elementary|Public|English|1005
B66028|Greater Essex County DSB|902299|Tecumseh Vista Academy- Secondary|Secondary|Public|English|645
B66028|Greater Essex County DSB|949612|Vincent Massey SS|Secondary|Public|English|2075
B66028|Greater Essex County DSB|440256|W. F. Herman Academy E S|Elementary|Public|English|530
B66028|Greater Essex County DSB|950009|W. F. Herman Academy SS|Secondary|Public|English|705
B66028|Greater Essex County DSB|950394|Walkerville CI|Secondary|Public|English|795
B66028|Greater Essex County DSB|147362|West Gate PS|Elementary|Public|English|690
B66028|Greater Essex County DSB|951927|Western SS|Secondary|Public|English|275
B66028|Greater Essex County DSB|918806|Westview Freedom Academy SS|Secondary|Public|English|605
B66028|Greater Essex County DSB|607541|William G Davis PS|Elementary|Public|English|280
B66028|Greater Essex County DSB|953822|Windsor Public Alternative SS|Secondary|Public|English|225
B67113|Halton CDSB|687286|Ascension C Elem S|Elementary|Catholic|English|295
B67113|Halton CDSB|688231|Assumption Catholic SS|Secondary|Catholic|English|1000
B67113|Halton CDSB|689726|Bishop Paul Francis Reding Catholic SS|Secondary|Catholic|English|1865
B67113|Halton CDSB|693987|Canadian Martyrs C Elem S|Elementary|Catholic|English|395
B67113|Halton CDSB|697125|Christ the King Catholic SS|Secondary|Catholic|English|1705
B67113|Halton CDSB|761182|Corpus Christi Catholic SS|Secondary|Catholic|English|1100
B67113|Halton CDSB|708160|Guardian Angels C Elem S|Elementary|Catholic|English|965
B67113|Halton CDSB|714712|Holy Cross C Elem S|Elementary|Catholic|English|450
B67113|Halton CDSB|716936|Holy Family C Elem S|Elementary|Catholic|English|200
B67113|Halton CDSB|718483|Holy Rosary (Burlington) C Elem S|Elementary|Catholic|English|425
B67113|Halton CDSB|719005|Holy Rosary (Milton) C Elem S|Elementary|Catholic|English|485
B67113|Halton CDSB|704300|Holy Trinity Catholic SS|Secondary|Catholic|English|1295
B67113|Halton CDSB|696392|Jean Vanier Catholic SS|Secondary|Catholic|English|1960
B67113|Halton CDSB|687394|Lumen Christi C Elem S|Elementary|Catholic|English|670
B67113|Halton CDSB|738271|Notre Dame Catholic SS|Secondary|Catholic|English|1090
B67113|Halton CDSB|737147|Our Lady of Fatima C Elem S|Elementary|Catholic|English|740
B67113|Halton CDSB|749052|Our Lady of Peace C Elem S|Elementary|Catholic|English|420
B67113|Halton CDSB|734373|Our Lady of Victory C Elem S|Elementary|Catholic|English|275
B67113|Halton CDSB|810355|Queen of Heaven C Elem S|Elementary|Catholic|English|935
B67113|Halton CDSB|758280|Sacred Heart of Jesus C Elem S|Elementary|Catholic|English|535
B67113|Halton CDSB|768936|St. Andrew C Elem S|Elementary|Catholic|English|755
B67113|Halton CDSB|772647|St. Anne C Elem S|Elementary|Catholic|English|805
B67113|Halton CDSB|683661|St. Anthony of Padua C Elem S|Elementary|Catholic|English|980
B67113|Halton CDSB|681054|St. Benedict C Elem S|Elementary|Catholic|English|1005
B67113|Halton CDSB|777650|St. Bernadette C Elem S|Elementary|Catholic|English|525
B67113|Halton CDSB|780871|St. Brigid C Elem S|Elementary|Catholic|English|915
B67113|Halton CDSB|781436|St. Catherine of Alexandria C Elem S|Elementary|Catholic|English|675
B67113|Halton CDSB|838178|St. Christopher C Elem S|Elementary|Catholic|English|405
B67113|Halton CDSB|786861|St. Dominic C Elem S|Elementary|Catholic|English|655
B67113|Halton CDSB|789232|St. Elizabeth Seton C Elem S|Elementary|Catholic|English|415
B67113|Halton CDSB|792039|St. Francis of Assisi C Elem S|Elementary|Catholic|English|365
B67113|Halton CDSB|793884|St. Gabriel C Elem S|Elementary|Catholic|English|605
B67113|Halton CDSB|755052|St. Gregory the Great C Elem S|Elementary|Catholic|English|410
B67113|Halton CDSB|798010|St. Ignatius of Loyola Catholic SS|Secondary|Catholic|English|1340
B67113|Halton CDSB|801283|St. Joan of Arc C Elem S|Elementary|Catholic|English|455
B67113|Halton CDSB|804410|St. John (Burlington) C Elem S|Elementary|Catholic|English|320
B67113|Halton CDSB|680039|St. John Paul II C Elem S|Elementary|Catholic|English|620
B67113|Halton CDSB|809144|St. Joseph (Acton) C Elem S|Elementary|Catholic|English|330
B67113|Halton CDSB|820679|St. Luke C Elem S|Elementary|Catholic|English|220
B67113|Halton CDSB|821241|St. Marguerite d'Youville C Elem S|Elementary|Catholic|English|470
B67113|Halton CDSB|823058|St. Mark C Elem S|Elementary|Catholic|English|375
B67113|Halton CDSB|681423|St. Mary C Elem S|Elementary|Catholic|English|740
B67113|Halton CDSB|823180|St. Matthew C Elem S|Elementary|Catholic|English|505
B67113|Halton CDSB|834319|St. Michael C Elem S|Elementary|Catholic|English|290
B67113|Halton CDSB|798827|St. Nicholas C Elem S|Elementary|Catholic|English|530
B67113|Halton CDSB|839442|St. Patrick C Elem S|Elementary|Catholic|English|310
B67113|Halton CDSB|840912|St. Paul C Elem S|Elementary|Catholic|English|355
B67113|Halton CDSB|843989|St. Peter C Elem S|Elementary|Catholic|English|705
B67113|Halton CDSB|848484|St. Raphael C Elem S|Elementary|Catholic|English|305
B67113|Halton CDSB|794978|St. Scholastica C Elem S|Elementary|Catholic|English|230
B67113|Halton CDSB|729159|St. Teresa of Calcutta C Elem S|Elementary|Catholic|English|365
B67113|Halton CDSB|854212|St. Thomas Aquinas Catholic SS|Secondary|Catholic|English|1255
B67113|Halton CDSB|856630|St. Timothy C Elem S|Elementary|Catholic|English|550
B67113|Halton CDSB|858889|St. Vincent C Elem S|Elementary|Catholic|English|225
B67113|Halton CDSB|684465|Thomas Merton Catholic Secondary School|Secondary|Catholic|English|185
B66133|Halton DSB|000779|Abbey Lane PS|Elementary|Public|English|365
B66133|Halton DSB|913715|Abbey Park HS|Secondary|Public|English|1295
B66133|Halton DSB|890332|Acton DHS|Secondary|Public|English|440
B66133|Halton DSB|006777|Aldershot E S|Elementary|Public|English|240
B66133|Halton DSB|890987|Aldershot HS|Secondary|Public|English|455
B66133|Halton DSB|033680|Alexander's Public School|Elementary|Public|English|605
B66133|Halton DSB|344051|Alton Village PS|Elementary|Public|English|1070
B66133|Halton DSB|251664|Anne J. MacArthur PS|Elementary|Public|English|930
B66133|Halton DSB|124887|Boyne PS|Elementary|Public|English|875
B66133|Halton DSB|059501|Brant Hills PS|Elementary|Public|English|295
B66133|Halton DSB|066249|Brookdale PS|Elementary|Public|English|340
B66133|Halton DSB|066761|Brookville PS|Elementary|Public|English|370
B66133|Halton DSB|058360|Bruce T Lindley|Elementary|Public|English|345
B66133|Halton DSB|586248|Bruce Trail PS|Elementary|Public|English|1215
B66133|Halton DSB|070777|Burlington Central E S|Elementary|Public|English|225
B66133|Halton DSB|897353|Burlington Central HS|Secondary|Public|English|640
B66133|Halton DSB|411795|C H Norton PS|Elementary|Public|English|490
B66133|Halton DSB|085898|Captain R. Wilson PS|Elementary|Public|English|745
B66133|Halton DSB|090140|Centennial Md S|Elementary|Public|English|415
B66133|Halton DSB|094455|Central PS|Elementary|Public|English|345
B66133|Halton DSB|077046|Charles R. Beaudoin PS|Elementary|Public|English|700
B66133|Halton DSB|076970|Chris Hadfield PS|Elementary|Public|English|775
B66133|Halton DSB|111090|Clarksdale PS|Elementary|Public|English|400
B66133|Halton DSB|967740|Craig Kielburger SS|Secondary|Public|English|1495
B66133|Halton DSB|147281|Dr Charles Best PS|Elementary|Public|English|215
B66133|Halton DSB|893675|Dr. Frank J. Hayden SS|Secondary|Public|English|1650
B66133|Halton DSB|156469|E J James PS|Elementary|Public|English|450
B66133|Halton DSB|169110|E W Foster S|Elementary|Public|English|325
B66133|Halton DSB|164267|Eastview PS|Elementary|Public|English|465
B66133|Halton DSB|206470|Emily Carr PS|Elementary|Public|English|815
B66133|Halton DSB|121112|Escarpment View Public School|Elementary|Public|English|1120
B66133|Halton DSB|180123|Ethel Gardiner PS|Elementary|Public|English|645
B66133|Halton DSB|193046|Falgarwood PS|Elementary|Public|English|425
B66133|Halton DSB|194263|Florence Meares PS|Elementary|Public|English|645
B66133|Halton DSB|474578|Forest Trail Public School (Elem)|Elementary|Public|English|660
B66133|Halton DSB|206474|Frontenac PS|Elementary|Public|English|550
B66133|Halton DSB|901439|Garth Webb SS|Secondary|Public|English|1565
B66133|Halton DSB|911607|Gary Allan High School - Bronte Creek|Secondary|Public|English|25
B66133|Halton DSB|940968|Gary Allan High School - Burlington|Secondary|Public|English|280
B66133|Halton DSB|890405|Gary Allan High School - Halton Hills|Secondary|Public|English|120
B66133|Halton DSB|940976|Gary Allan High School - Milton|Secondary|Public|English|215
B66133|Halton DSB|940984|Gary Allan High School - Oakville|Secondary|Public|English|120
B66133|Halton DSB|940925|Gary Allan High School - STEP|Secondary|Public|English|135
B66133|Halton DSB|212369|George Kennedy PS|Elementary|Public|English|415
B66133|Halton DSB|912433|Georgetown DHS|Secondary|Public|English|1490
B66133|Halton DSB|216267|Gladys Speers PS|Elementary|Public|English|400
B66133|Halton DSB|220523|Glen Williams PS|Elementary|Public|English|210
B66133|Halton DSB|220426|Glenview PS|Elementary|Public|English|345
B66133|Halton DSB|245259|Harrison PS|Elementary|Public|English|220
B66133|Halton DSB|111600|Hawthorne Village PS|Elementary|Public|English|1105
B66133|Halton DSB|253340|Heritage Glen PS|Elementary|Public|English|680
B66133|Halton DSB|158377|Irma Coulson E PS|Elementary|Public|English|1060
B66133|Halton DSB|918300|Iroquois Ridge HS|Secondary|Public|English|1480
B66133|Halton DSB|280356|J M Denyes PS|Elementary|Public|English|270
B66133|Halton DSB|138990|James W. Hill PS|Elementary|Public|English|635
B66133|Halton DSB|285161|John T Tuck PS|Elementary|Public|English|755
B66133|Halton DSB|223746|John William Boich PS|Elementary|Public|English|725
B66133|Halton DSB|286087|Joseph Gibbons PS|Elementary|Public|English|165
B66133|Halton DSB|408543|Joshua Creek PS|Elementary|Public|English|900
B66133|Halton DSB|291536|Kilbride PS|Elementary|Public|English|255
B66133|Halton DSB|299855|Kings Road PS|Elementary|Public|English|260
B66133|Halton DSB|304271|Lakeshore PS|Elementary|Public|English|240
B66133|Halton DSB|312460|Limehouse PS|Elementary|Public|English|125
B66133|Halton DSB|924393|M M Robinson HS|Secondary|Public|English|995
B66133|Halton DSB|334693|Maple Grove PS|Elementary|Public|English|575
B66133|Halton DSB|336122|Maplehurst PS|Elementary|Public|English|360
B66133|Halton DSB|345229|Martin Street PS|Elementary|Public|English|590
B66133|Halton DSB|353183|McKenzie-Smith Bennett|Elementary|Public|English|655
B66133|Halton DSB|926736|Milton DHS|Secondary|Public|English|1195
B66133|Halton DSB|368857|Mohawk Gardens PS|Elementary|Public|English|400
B66133|Halton DSB|376086|Montclair PS|Elementary|Public|English|430
B66133|Halton DSB|380199|Munn's PS|Elementary|Public|English|520
B66133|Halton DSB|928160|Nelson HS|Secondary|Public|English|1040
B66133|Halton DSB|383570|New Central PS|Elementary|Public|English|320
B66133|Halton DSB|932060|Oakville Trafalgar HS|Secondary|Public|English|1340
B66133|Halton DSB|414646|Oakwood PS|Elementary|Public|English|225
B66133|Halton DSB|076727|Oodenawi PS|Elementary|Public|English|1160
B66133|Halton DSB|421472|Orchard Park PS|Elementary|Public|English|530
B66133|Halton DSB|310777|P. L. Robertson Public School|Elementary|Public|English|1050
B66133|Halton DSB|154705|Palermo PS|Elementary|Public|English|715
B66133|Halton DSB|433888|Park PS|Elementary|Public|English|210
B66133|Halton DSB|070734|Paul A Fisher PS|Elementary|Public|English|225
B66133|Halton DSB|437565|Pauline Johnson PS|Elementary|Public|English|280
B66133|Halton DSB|442011|Pilgrim Wood PS|Elementary|Public|English|790
B66133|Halton DSB|444022|Pine Grove PS|Elementary|Public|English|520
B66133|Halton DSB|445193|Pineland PS|Elementary|Public|English|585
B66133|Halton DSB|445452|Pineview PS|Elementary|Public|English|225
B66133|Halton DSB|451720|Post's Corners PS|Elementary|Public|English|660
B66133|Halton DSB|485438|River Oaks PS|Elementary|Public|English|815
B66133|Halton DSB|487252|Robert Baldwin PS|Elementary|Public|English|380
B66133|Halton DSB|937665|Robert Bateman HS|Secondary|Public|English|650
B66133|Halton DSB|487570|Robert Little PS|Elementary|Public|English|300
B66133|Halton DSB|489395|Rolling Meadows PS|Elementary|Public|English|470
B66133|Halton DSB|495263|Ryerson PS|Elementary|Public|English|220
B66133|Halton DSB|556807|Sam Sherratt PS|Elementary|Public|English|430
B66133|Halton DSB|510289|Sheridan PS|Elementary|Public|English|230
B66133|Halton DSB|510130|Silver Creek PS|Elementary|Public|English|505
B66133|Halton DSB|515353|Sir Ernest Macmillan PS|Elementary|Public|English|340
B66133|Halton DSB|536881|Stewarttown Md S|Elementary|Public|English|340
B66133|Halton DSB|543217|Sunningdale PS|Elementary|Public|English|515
B66133|Halton DSB|550361|Tecumseh PS|Elementary|Public|English|260
B66133|Halton DSB|947539|Thomas A Blakelock HS|Secondary|Public|English|1010
B66133|Halton DSB|393777|Tiger Jeet Singh PS|Elementary|Public|English|1130
B66133|Halton DSB|557269|Tom Thomson PS|Elementary|Public|English|380
B66133|Halton DSB|369253|Viola Desmond PS|Elementary|Public|English|635
B66133|Halton DSB|579742|W H Morden PS|Elementary|Public|English|595
B66133|Halton DSB|579874|W I Dick Md S|Elementary|Public|English|405
B66133|Halton DSB|597260|West Oak PS|Elementary|Public|English|815
B66133|Halton DSB|953121|White Oaks HS|Secondary|Public|English|2050
B67121|Hamilton-Wentworth CDSB|743868|Annunciation of Our Lord Catholic E S|Elementary|Catholic|English|705
B67121|Hamilton-Wentworth CDSB|689750|Bishop Ryan Catholic SS|Secondary|Catholic|English|2020
B67121|Hamilton-Wentworth CDSB|689386|Bishop Tonnos Catholic SS|Secondary|Catholic|English|1185
B67121|Hamilton-Wentworth CDSB|690279|Blessed Sacrament Catholic E S|Elementary|Catholic|English|245
B67121|Hamilton-Wentworth CDSB|693650|Canadian Martyrs Catholic E S|Elementary|Catholic|English|195
B67121|Hamilton-Wentworth CDSB|694134|Cardinal Newman Catholic SS|Secondary|Catholic|English|1515
B67121|Hamilton-Wentworth CDSB|695343|Cathedral HS|Secondary|Catholic|English|1315
B67121|Hamilton-Wentworth CDSB|699500|Corpus Christi Catholic E S|Elementary|Catholic|English|435
B67121|Hamilton-Wentworth CDSB|710997|Guardian Angels Catholic E S|Elementary|Catholic|English|485
B67121|Hamilton-Wentworth CDSB|717053|Holy Name of Jesus Catholic E S|Elementary|Catholic|English|430
B67121|Hamilton-Wentworth CDSB|704288|Holy Name of Mary Catholic E S|Elementary|Catholic|English|400
B67121|Hamilton-Wentworth CDSB|819028|Immaculate Conception Catholic E S|Elementary|Catholic|English|560
B67121|Hamilton-Wentworth CDSB|721972|Immaculate Heart of Mary Catholic E S|Elementary|Catholic|English|330
B67121|Hamilton-Wentworth CDSB|745650|Our Lady of Lourdes Catholic E S|Elementary|Catholic|English|315
B67121|Hamilton-Wentworth CDSB|742350|Our Lady of Mount Carmel Catholic E S|Elementary|Catholic|English|265
B67121|Hamilton-Wentworth CDSB|748544|Our Lady of Peace Catholic E S|Elementary|Catholic|English|300
B67121|Hamilton-Wentworth CDSB|748633|Our Lady of the Assumption Catholic E S|Elementary|Catholic|English|590
B67121|Hamilton-Wentworth CDSB|752800|Regina Mundi Catholic E S|Elementary|Catholic|English|225
B67121|Hamilton-Wentworth CDSB|756180|Sacred Heart of Jesus Catholic E S|Elementary|Catholic|English|170
B67121|Hamilton-Wentworth CDSB|765180|St. Agnes Catholic E S|Elementary|Catholic|English|330
