Numéro du conseil|Nom du conseil|Numéro de l’école|Nom de l’école|Niveau de l’école|Type d’école|Langue de l’école|Effectif
B66117|Upper Grand DSB|369535|Mono-Amaranth PS|Élémentaire|Publique|Anglais|329
B66117|Upper Grand DSB|368822|Montgomery Village PS|Élémentaire|Publique|Anglais|519
B66117|Upper Grand DSB|931284|Norwell DSS|Secondaire|Publique|Anglais|605
B66117|Upper Grand DSB|932450|Orangeville DSS|Secondaire|Publique|Anglais|1343
B66117|Upper Grand DSB|428817|Ottawa Crescent PS|Élémentaire|Publique|Anglais|257
B66117|Upper Grand DSB|431150|Paisley Road PS|Élémentaire|Publique|Anglais|411
B66117|Upper Grand DSB|432458|Palmerston PS|Élémentaire|Publique|Anglais|423
B66117|Upper Grand DSB|434639|Parkinson Centennial S|Élémentaire|Publique|Anglais|373
B66117|Upper Grand DSB|450006|Ponsonby PS|Élémentaire|Publique|Anglais|170
B66117|Upper Grand DSB|452491|Primrose E S|Élémentaire|Publique|Anglais|326
B66117|Upper Grand DSB|457159|Princess Elizabeth PS|Élémentaire|Publique|Anglais|605
B66117|Upper Grand DSB|457930|Princess Margaret PS|Élémentaire|Publique|Anglais|349
B66117|Upper Grand DSB|458384|Priory Park PS|Élémentaire|Publique|Anglais|168
B66117|Upper Grand DSB|271678|Rickson Ridge PS|Élémentaire|Publique|Anglais|468
B66117|Upper Grand DSB|488879|Rockwood Centennial PS|Élémentaire|Publique|Anglais|411
B66117|Upper Grand DSB|185329|Ross R MacKay PS|Élémentaire|Publique|Anglais|130
B66117|Upper Grand DSB|497193|Salem PS|Élémentaire|Publique|Anglais|164
B66117|Upper Grand DSB|460796|Sir Isaac Brock PS|Élémentaire|Publique|Anglais|447
B66117|Upper Grand DSB|477283|Spencer Avenue E S|Élémentaire|Publique|Anglais|295
B66117|Upper Grand DSB|548618|Taylor Evans PS|Élémentaire|Publique|Anglais|442
B66117|Upper Grand DSB|460015|Victoria Cross PS|Élémentaire|Publique|Anglais|416
B66117|Upper Grand DSB|576107|Victoria Terrace PS|Élémentaire|Publique|Anglais|190
B66117|Upper Grand DSB|577014|Victory PS|Élémentaire|Publique|Anglais|295
B66117|Upper Grand DSB|590665|Waverley Drive PS|Élémentaire|Publique|Anglais|508
B66117|Upper Grand DSB|953555|Wellington Heights SS|Secondaire|Publique|Anglais|589
B66117|Upper Grand DSB|381646|Westminster Woods PS|Élémentaire|Publique|Anglais|657
B66117|Upper Grand DSB|947253|Westside SS|Secondaire|Publique|Anglais|925
B66117|Upper Grand DSB|603244|Westwood PS|Élémentaire|Publique|Anglais|383
B66117|Upper Grand DSB|363687|William C. Winegard PS|Élémentaire|Publique|Anglais|291
B66117|Upper Grand DSB|609552|Willow Road PS|Élémentaire|Publique|Anglais|374
B67148|Waterloo CDSB|690023|Blessed Kateri C Elem S|Élémentaire|Catholique|Anglais|446
B67148|Waterloo CDSB|690767|Blessed Sacrament C Elem S|Élémentaire|Catholique|Anglais|248
B67148|Waterloo CDSB|693693|Canadian Martyrs C Elem S|Élémentaire|Catholique|Anglais|329
B67148|Waterloo CDSB|697460|Christ The King C Elem S|Élémentaire|Catholique|Anglais|247
B67148|Waterloo CDSB|716790|Holy Family C Elem S|Élémentaire|Catholique|Anglais|225
B67148|Waterloo CDSB|718920|Holy Rosary C Elem S|Élémentaire|Catholique|Anglais|310
B67148|Waterloo CDSB|720208|Holy Spirit C Elem S|Élémentaire|Catholique|Anglais|590
B67148|Waterloo CDSB|724602|John Sweeney C Elem S|Élémentaire|Catholique|Anglais|670
B67148|Waterloo CDSB|732320|Monsignor Doyle Catholic SS|Secondaire|Catholique|Anglais|998
B67148|Waterloo CDSB|732338|Monsignor Haller C Elem S|Élémentaire|Catholique|Anglais|220
B67148|Waterloo CDSB|733121|Mother Teresa C Elem S|Élémentaire|Catholique|Anglais|491
B67148|Waterloo CDSB|743186|Our Lady of Fatima C Elem S|Élémentaire|Catholique|Anglais|404
B67148|Waterloo CDSB|744700|Our Lady of Grace C Elem S|Élémentaire|Catholique|Anglais|267
B67148|Waterloo CDSB|746304|Our Lady of Lourdes C Elem S|Élémentaire|Catholique|Anglais|221
B67148|Waterloo CDSB|753009|Resurrection Catholic SS|Secondaire|Catholique|Anglais|1278
B67148|Waterloo CDSB|829936|Saint John Paul II C Elem S|Élémentaire|Catholique|Anglais|671
B67148|Waterloo CDSB|764450|Sir Edgar Bauer C Elem S|Élémentaire|Catholique|Anglais|281
B67148|Waterloo CDSB|867853|St Agatha C Elem S|Élémentaire|Catholique|Anglais|94
B67148|Waterloo CDSB|765678|St Agnes C Elem S|Élémentaire|Catholique|Anglais|280
B67148|Waterloo CDSB|766844|St Aloysius C Elem S|Élémentaire|Catholique|Anglais|295
B67148|Waterloo CDSB|768278|St Ambrose C Elem S|Élémentaire|Catholique|Anglais|291
B67148|Waterloo CDSB|770876|St Anne C Elem S|Élémentaire|Catholique|Anglais|186
B67148|Waterloo CDSB|771007|St Anne C Elem S|Élémentaire|Catholique|Anglais|383
B67148|Waterloo CDSB|765694|St Augustine C Elem S|Élémentaire|Catholique|Anglais|445
B67148|Waterloo CDSB|776726|St Benedict Catholic SS|Secondaire|Catholique|Anglais|1470
B67148|Waterloo CDSB|777501|St Bernadette C Elem S|Élémentaire|Catholique|Anglais|239
B67148|Waterloo CDSB|866296|St Boniface C Elem S|Élémentaire|Catholique|Anglais|125
B67148|Waterloo CDSB|780650|St Brigid C Elem S|Élémentaire|Catholique|Anglais|201
B67148|Waterloo CDSB|866555|St Clement C Elem S|Élémentaire|Catholique|Anglais|201
B67148|Waterloo CDSB|785695|St Daniel C Elem S|Élémentaire|Catholique|Anglais|315
B67148|Waterloo CDSB|786217|St David Catholic SS|Secondaire|Catholique|Anglais|1054
B67148|Waterloo CDSB|786772|St Dominic Savio C Elem S|Élémentaire|Catholique|Anglais|443
B67148|Waterloo CDSB|788694|St Elizabeth C Elem S|Élémentaire|Catholique|Anglais|346
B67148|Waterloo CDSB|790257|St Francis C Elem S|Élémentaire|Catholique|Anglais|214
B67148|Waterloo CDSB|831724|St Gabriel C Elem S|Élémentaire|Catholique|Anglais|289
B67148|Waterloo CDSB|795445|St Gregory C Elem S|Élémentaire|Catholique|Anglais|201
B67148|Waterloo CDSB|801682|St John C Elem S|Élémentaire|Catholique|Anglais|345
B67148|Waterloo CDSB|814687|St Joseph C Elem S|Élémentaire|Catholique|Anglais|209
B67148|Waterloo CDSB|820512|St Luke C Elem S|Élémentaire|Catholique|Anglais|512
B67148|Waterloo CDSB|821330|St Margaret C Elem S|Élémentaire|Catholique|Anglais|329
B67148|Waterloo CDSB|823317|St Mark C Elem S|Élémentaire|Catholique|Anglais|225
B67148|Waterloo CDSB|832103|St Mary's HS|Secondaire|Catholique|Anglais|1804
B67148|Waterloo CDSB|832375|St Matthew C Elem S|Élémentaire|Catholique|Anglais|391
B67148|Waterloo CDSB|834440|St Michael C Elem S|Élémentaire|Catholique|Anglais|308
B67148|Waterloo CDSB|836303|St Nicholas C Elem S|Élémentaire|Catholique|Anglais|410
B67148|Waterloo CDSB|841331|St Paul C Elem S|Élémentaire|Catholique|Anglais|253
B67148|Waterloo CDSB|845108|St Peter C Elem S|Élémentaire|Catholique|Anglais|250
B67148|Waterloo CDSB|851213|St Teresa C Elem S|Élémentaire|Catholique|Anglais|212
B67148|Waterloo CDSB|851736|St Teresa of Avila C Elem S|Élémentaire|Catholique|Anglais|205
B67148|Waterloo CDSB|856592|St Timothy C Elem S|Élémentaire|Catholique|Anglais|265
B67148|Waterloo CDSB|858013|St Vincent de Paul C Elem S|Élémentaire|Catholique|Anglais|402
B66176|Waterloo Region DSB|001058|A R Kaufman PS|Élémentaire|Publique|Anglais|431
B66176|Waterloo Region DSB|000671|Abraham Erb PS|Élémentaire|Publique|Anglais|421
B66176|Waterloo Region DSB|013900|Alpine PS|Élémentaire|Publique|Anglais|272
B66176|Waterloo Region DSB|028541|Avenue Road PS|Élémentaire|Publique|Anglais|454
B66176|Waterloo Region DSB|029459|Ayr PS|Élémentaire|Publique|Anglais|206
B66176|Waterloo Region DSB|034363|Baden PS|Élémentaire|Publique|Anglais|754
B66176|Waterloo Region DSB|050512|Blair Road PS|Élémentaire|Publique|Anglais|243
B66176|Waterloo Region DSB|895458|Bluevale CI|Secondaire|Publique|Anglais|1248
B66176|Waterloo Region DSB|588849|Breslau PS|Élémentaire|Publique|Anglais|592
B66176|Waterloo Region DSB|061697|Bridgeport PS|Élémentaire|Publique|Anglais|404
B66176|Waterloo Region DSB|034355|Brigadoon PS|Élémentaire|Publique|Anglais|527
B66176|Waterloo Region DSB|898090|Cameron Heights CI|Secondaire|Publique|Anglais|1951
B66176|Waterloo Region DSB|089451|Cedar Creek PS|Élémentaire|Publique|Anglais|472
B66176|Waterloo Region DSB|089699|Cedarbrae PS|Élémentaire|Publique|Anglais|206
B66176|Waterloo Region DSB|090166|Centennial (Cambridge) PS|Élémentaire|Publique|Anglais|269
B66176|Waterloo Region DSB|090220|Centennial (Waterloo) PS|Élémentaire|Publique|Anglais|466
B66176|Waterloo Region DSB|091332|Central PS|Élémentaire|Publique|Anglais|242
B66176|Waterloo Region DSB|100170|Chalmers Street PS|Élémentaire|Publique|Anglais|440
B66176|Waterloo Region DSB|108693|Clemens Mill PS|Élémentaire|Publique|Anglais|736
B66176|Waterloo Region DSB|620432|Conestogo PS|Élémentaire|Publique|Anglais|320
B66176|Waterloo Region DSB|124354|Coronation PS|Élémentaire|Publique|Anglais|444
B66176|Waterloo Region DSB|125555|Country Hills PS|Élémentaire|Publique|Anglais|329
B66176|Waterloo Region DSB|126179|Courtland Avenue PS|Élémentaire|Publique|Anglais|201
B66176|Waterloo Region DSB|127876|Crestview PS|Élémentaire|Publique|Anglais|374
B66176|Waterloo Region DSB|588970|Doon PS|Élémentaire|Publique|Anglais|492
B66176|Waterloo Region DSB|144266|Driftwood Park PS|Élémentaire|Publique|Anglais|393
B66176|Waterloo Region DSB|907499|Eastwood CI|Secondaire|Publique|Anglais|1341
B66176|Waterloo Region DSB|134618|Edna Staebler PS|Élémentaire|Publique|Anglais|879
B66176|Waterloo Region DSB|170682|Elgin Street PS|Élémentaire|Publique|Anglais|441
B66176|Waterloo Region DSB|171417|Elizabeth Ziegler PS|Élémentaire|Publique|Anglais|464
B66176|Waterloo Region DSB|908142|Elmira DSS|Secondaire|Publique|Anglais|1383
B66176|Waterloo Region DSB|181030|Empire PS|Élémentaire|Publique|Anglais|604
B66176|Waterloo Region DSB|199389|Floradale PS|Élémentaire|Publique|Anglais|250
B66176|Waterloo Region DSB|201421|Forest Glen PS|Élémentaire|Publique|Anglais|495
B66176|Waterloo Region DSB|910350|Forest Heights CI|Secondaire|Publique|Anglais|1319
B66176|Waterloo Region DSB|201448|Forest Hill PS|Élémentaire|Publique|Anglais|547
B66176|Waterloo Region DSB|203394|Franklin PS|Élémentaire|Publique|Anglais|596
B66176|Waterloo Region DSB|911399|Galt C & VI|Secondaire|Publique|Anglais|1023
B66176|Waterloo Region DSB|217891|Glencairn PS|Élémentaire|Publique|Anglais|362
B66176|Waterloo Region DSB|913340|Glenview Park SS|Secondaire|Publique|Anglais|825
B66176|Waterloo Region DSB|914070|Grand River CI|Secondaire|Publique|Anglais|1382
B66176|Waterloo Region DSB|226920|Grand View PS|Élémentaire|Publique|Anglais|335
B66176|Waterloo Region DSB|384097|Grandview PS|Élémentaire|Publique|Anglais|216
B66176|Waterloo Region DSB|095230|Hespeler PS|Élémentaire|Publique|Anglais|592
B66176|Waterloo Region DSB|255653|Highland PS|Élémentaire|Publique|Anglais|448
B66176|Waterloo Region DSB|257605|Hillcrest PS|Élémentaire|Publique|Anglais|349
B66176|Waterloo Region DSB|266183|Howard Robertson PS|Élémentaire|Publique|Anglais|460
B66176|Waterloo Region DSB|917931|Huron Heights SS|Secondaire|Publique|Anglais|1269
B66176|Waterloo Region DSB|279595|J F Carmichael PS|Élémentaire|Publique|Anglais|441
B66176|Waterloo Region DSB|486336|J W Gerth PS|Élémentaire|Publique|Anglais|619
B66176|Waterloo Region DSB|918555|Jacob Hespeler SS|Secondaire|Publique|Anglais|1121
B66176|Waterloo Region DSB|471541|Jean Steckle PS|Élémentaire|Publique|Anglais|702
B66176|Waterloo Region DSB|285536|John Darling PS|Élémentaire|Publique|Anglais|264
B66176|Waterloo Region DSB|283860|John Mahood PS|Élémentaire|Publique|Anglais|401
B66176|Waterloo Region DSB|288241|Keatsway PS|Élémentaire|Publique|Anglais|346
B66176|Waterloo Region DSB|294390|King Edward PS|Élémentaire|Publique|Anglais|288
B66176|Waterloo Region DSB|920495|Kitchener Waterloo C & VS|Secondaire|Publique|Anglais|1206
B66176|Waterloo Region DSB|303003|Lackner Woods|Élémentaire|Publique|Anglais|565
B66176|Waterloo Region DSB|308463|Laurelwood PS|Élémentaire|Publique|Anglais|714
B66176|Waterloo Region DSB|309320|Laurentian PS|Élémentaire|Publique|Anglais|412
B66176|Waterloo Region DSB|311731|Lester B Pearson PS|Élémentaire|Publique|Anglais|720
B66176|Waterloo Region DSB|588326|Lexington PS|Élémentaire|Publique|Anglais|232
B66176|Waterloo Region DSB|313246|Lincoln Heights PS|Élémentaire|Publique|Anglais|339
B66176|Waterloo Region DSB|314331|Linwood PS|Élémentaire|Publique|Anglais|452
B66176|Waterloo Region DSB|327930|MacGregor PS|Élémentaire|Publique|Anglais|403
B66176|Waterloo Region DSB|589101|Mackenzie King PS|Élémentaire|Publique|Anglais|234
B66176|Waterloo Region DSB|331708|Manchester PS|Élémentaire|Publique|Anglais|338
B66176|Waterloo Region DSB|338079|Margaret Avenue PS|Élémentaire|Publique|Anglais|305
B66176|Waterloo Region DSB|345997|Mary Johnston PS|Élémentaire|Publique|Anglais|435
B66176|Waterloo Region DSB|356425|Meadowlane PS|Élémentaire|Publique|Anglais|232
B66176|Waterloo Region DSB|083559|Millen Woods PS|Élémentaire|Publique|Anglais|399
B66176|Waterloo Region DSB|109487|Moffat Creek PS|Élémentaire|Publique|Anglais|644
B66176|Waterloo Region DSB|382620|N A MacEachern PS|Élémentaire|Publique|Anglais|314
B66176|Waterloo Region DSB|610429|New Dundee PS|Élémentaire|Publique|Anglais|197
B66176|Waterloo Region DSB|383422|Northlake Woods PS|Élémentaire|Publique|Anglais|380
B66176|Waterloo Region DSB|433799|Park Manor PS|Élémentaire|Publique|Anglais|310
B66176|Waterloo Region DSB|436267|Parkway PS|Élémentaire|Publique|Anglais|182
B66176|Waterloo Region DSB|445878|Pioneer Park PS|Élémentaire|Publique|Anglais|332
B66176|Waterloo Region DSB|936480|Preston HS|Secondaire|Publique|Anglais|1117
B66176|Waterloo Region DSB|095753|Preston PS|Élémentaire|Publique|Anglais|238
B66176|Waterloo Region DSB|460273|Prueter PS|Élémentaire|Publique|Anglais|241
B66176|Waterloo Region DSB|461962|Queen Elizabeth PS|Élémentaire|Publique|Anglais|267
B66176|Waterloo Region DSB|466646|Queensmount PS|Élémentaire|Publique|Anglais|414
B66176|Waterloo Region DSB|486140|Riverside PS|Élémentaire|Publique|Anglais|298
B66176|Waterloo Region DSB|488747|Rockway PS|Élémentaire|Publique|Anglais|190
B66176|Waterloo Region DSB|926359|Rosemount - U Turn S|Secondaire|Publique|Anglais|31
B66176|Waterloo Region DSB|677477|Rosemount S|Élémentaire|Publique|Anglais|28
B66176|Waterloo Region DSB|495891|Ryerson PS|Élémentaire|Publique|Anglais|528
B66176|Waterloo Region DSB|496685|Saginaw PS|Élémentaire|Publique|Anglais|364
B66176|Waterloo Region DSB|497738|Sandhills PS|Élémentaire|Publique|Anglais|720
B66176|Waterloo Region DSB|497800|Sandowne PS|Élémentaire|Publique|Anglais|372
B66176|Waterloo Region DSB|509159|Sheppard PS|Élémentaire|Publique|Anglais|512
B66176|Waterloo Region DSB|533718|Silverheights PS|Élémentaire|Publique|Anglais|728
B66176|Waterloo Region DSB|379959|Sir Adam Beck PS|Élémentaire|Publique|Anglais|435
B66176|Waterloo Region DSB|942006|Sir John A Macdonald SS|Secondaire|Publique|Anglais|1432
B66176|Waterloo Region DSB|518905|Smithson PS|Élémentaire|Publique|Anglais|244
B66176|Waterloo Region DSB|524751|Southridge PS|Élémentaire|Publique|Anglais|414
B66176|Waterloo Region DSB|943894|Southwood SS|Secondaire|Publique|Anglais|789
B66176|Waterloo Region DSB|528781|St Andrew's PS|Élémentaire|Publique|Anglais|370
B66176|Waterloo Region DSB|621609|St Jacobs PS|Élémentaire|Publique|Anglais|294
