Board Number|Board Name|School Number|School Name|School Level|School Type|School Language|Enrolment
B66028|Greater Essex County DSB|939765|Sandwich SS|Secondary|Public|English|949
B66028|Greater Essex County DSB|498513|Sandwich West PS|Elementary|Public|English|769
B66028|Greater Essex County DSB|526703|Southwood PS|Elementary|Public|English|441
B66028|Greater Essex County DSB|243524|Talbot Trail PS|Elementary|Public|English|870
B66028|Greater Essex County DSB|539427|Tecumseh Vista Academy - Elementary|Elementary|Public|English|1,011
B66028|Greater Essex County DSB|902299|Tecumseh Vista Academy- Secondary|Secondary|Public|English|621
B66028|Greater Essex County DSB|949612|Vincent Massey SS|Secondary|Public|English|1,885
B66028|Greater Essex County DSB|950009|W F Herman SS|Secondary|Public|English|760
B66028|Greater Essex County DSB|950394|Walkerville CI|Secondary|Public|English|856
B66028|Greater Essex County DSB|147362|West Gate PS|Elementary|Public|English|628
B66028|Greater Essex County DSB|951927|Western SS|Secondary|Public|English|300
B66028|Greater Essex County DSB|918806|Westview Freedom Academy SS|Secondary|Public|English|559
B66028|Greater Essex County DSB|607541|William G Davis PS|Elementary|Public|English|313
B66028|Greater Essex County DSB|953822|Windsor Public Alternative|Secondary|Public|English|179
B67113|Halton CDSB|687286|Ascension Sep S|Elementary|Catholic|English|271
B67113|Halton CDSB|688231|Assumption Roman Catholic SS|Secondary|Catholic|English|842
B67113|Halton CDSB|689726|Bishop Paul Francis Reding SS|Secondary|Catholic|English|1,472
B67113|Halton CDSB|693987|Canadian Martyrs S|Elementary|Catholic|English|379
B67113|Halton CDSB|697125|Christ the King Catholic SS|Secondary|Catholic|English|1,632
B67113|Halton CDSB|761182|Corpus Christi Catholic SS|Secondary|Catholic|English|1,006
B67113|Halton CDSB|708160|Guardian Angels Catholic E S|Elementary|Catholic|English|940
B67113|Halton CDSB|714712|Holy Cross Catholic S|Elementary|Catholic|English|475
B67113|Halton CDSB|716936|Holy Family S|Elementary|Catholic|English|213
B67113|Halton CDSB|718483|Holy Rosary Sep S|Elementary|Catholic|English|418
B67113|Halton CDSB|719005|Holy Rosary Sep S|Elementary|Catholic|English|409
B67113|Halton CDSB|704300|Holy Trinity Catholic SS|Secondary|Catholic|English|1,171
B67113|Halton CDSB|696392|Jean Vanier Catholic SS|Secondary|Catholic|English|1,324
B67113|Halton CDSB|687394|Lumen Christi Catholic Elementary School E S|Elementary|Catholic|English|581
B67113|Halton CDSB|729159|Mother Teresa Catholic E S|Elementary|Catholic|English|427
B67113|Halton CDSB|738271|Notre Dame Roman Catholic SS|Secondary|Catholic|English|1,023
B67113|Halton CDSB|737147|Our Lady of Fatima C Elem S|Elementary|Catholic|English|801
B67113|Halton CDSB|749052|Our Lady of Peace S|Elementary|Catholic|English|398
B67113|Halton CDSB|734373|Our Lady of Victory S|Elementary|Catholic|English|257
B67113|Halton CDSB|810355|Queen of Heaven Elementary CS|Elementary|Catholic|English|838
B67113|Halton CDSB|758280|Sacred Heart of Jesus Catholic S|Elementary|Catholic|English|499
B67113|Halton CDSB|755052|Sixteen Mile (Elem)|Elementary|Catholic|English|188
B67113|Halton CDSB|768936|St Andrew Catholic S|Elementary|Catholic|English|779
B67113|Halton CDSB|777650|St Bernadette Sep S|Elementary|Catholic|English|573
B67113|Halton CDSB|780871|St Brigid S|Elementary|Catholic|English|885
B67113|Halton CDSB|781436|St Catherine of Alexandria E S|Elementary|Catholic|English|681
B67113|Halton CDSB|786861|St Dominics Sep S|Elementary|Catholic|English|627
B67113|Halton CDSB|789232|St Elizabeth Seton Catholic E S|Elementary|Catholic|English|435
B67113|Halton CDSB|792039|St Francis of Assisi Sep S|Elementary|Catholic|English|356
B67113|Halton CDSB|793884|St Gabriel S|Elementary|Catholic|English|576
B67113|Halton CDSB|798010|St Ignatius of Loyola SS|Secondary|Catholic|English|1,237
B67113|Halton CDSB|798827|St James Sep S|Elementary|Catholic|English|210
B67113|Halton CDSB|801283|St Joan of Arc Catholic E S|Elementary|Catholic|English|492
B67113|Halton CDSB|805530|St Johns S|Elementary|Catholic|English|147
B67113|Halton CDSB|804410|St Johns Sep S|Elementary|Catholic|English|304
B67113|Halton CDSB|809144|St Joseph's S|Elementary|Catholic|English|391
B67113|Halton CDSB|814296|St Joseph's S|Elementary|Catholic|English|380
B67113|Halton CDSB|820679|St Luke E S|Elementary|Catholic|English|250
B67113|Halton CDSB|821241|St Marguerite d'Youville E S|Elementary|Catholic|English|537
B67113|Halton CDSB|823058|St Marks Sep S|Elementary|Catholic|English|340
B67113|Halton CDSB|823180|St Matthew's S|Elementary|Catholic|English|465
B67113|Halton CDSB|834319|St Michaels Sep S|Elementary|Catholic|English|208
B67113|Halton CDSB|839442|St Patrick Sep S|Elementary|Catholic|English|262
B67113|Halton CDSB|840912|St Paul S|Elementary|Catholic|English|271
B67113|Halton CDSB|843989|St Peters S|Elementary|Catholic|English|737
B67113|Halton CDSB|848484|St Raphaels Sep S|Elementary|Catholic|English|260
B67113|Halton CDSB|854212|St Thomas Aquinas Roman Catholic SS|Secondary|Catholic|English|1,256
B67113|Halton CDSB|856630|St Timothy Sep S|Elementary|Catholic|English|537
B67113|Halton CDSB|858889|St Vincent's CS|Elementary|Catholic|English|282
B67113|Halton CDSB|772647|St. Anne Catholic E S|Elementary|Catholic|English|711
B67113|Halton CDSB|683661|St. Anthony of Padua C Elem S|Elementary|Catholic|English|972
B67113|Halton CDSB|681054|St. Benedict Elementary CS|Elementary|Catholic|English|752
B67113|Halton CDSB|838178|St. Christopher C Elem S|Elementary|Catholic|English|476
B67113|Halton CDSB|680039|St. John Paul II C Elem S|Elementary|Catholic|English|719
B67113|Halton CDSB|681423|St. Mary C Elem S|Elementary|Catholic|English|635
B67113|Halton CDSB|684465|Thomas Merton Catholic Secondary School|Secondary|Catholic|English|230
B66133|Halton DSB|000779|Abbey Lane PS|Elementary|Public|English|372
B66133|Halton DSB|913715|Abbey Park HS|Secondary|Public|English|1,106
B66133|Halton DSB|890332|Acton DHS|Secondary|Public|English|457
B66133|Halton DSB|006777|Aldershot E S|Elementary|Public|English|241
B66133|Halton DSB|890987|Aldershot HS|Secondary|Public|English|435
B66133|Halton DSB|033680|Alexander's Public School|Elementary|Public|English|662
B66133|Halton DSB|344051|Alton Village PS|Elementary|Public|English|994
B66133|Halton DSB|251664|Anne J. MacArthur PS|Elementary|Public|English|1,000
B66133|Halton DSB|124887|Boyne PS|Elementary|Public|English|833
B66133|Halton DSB|059501|Brant Hills PS|Elementary|Public|English|274
B66133|Halton DSB|066249|Brookdale PS|Elementary|Public|English|279
B66133|Halton DSB|066761|Brookville PS|Elementary|Public|English|416
B66133|Halton DSB|058360|Bruce T Lindley|Elementary|Public|English|322
B66133|Halton DSB|586248|Bruce Trail PS|Elementary|Public|English|1,087
B66133|Halton DSB|070777|Burlington Central E S|Elementary|Public|English|263
B66133|Halton DSB|897353|Burlington Central HS|Secondary|Public|English|597
B66133|Halton DSB|411795|C H Norton PS|Elementary|Public|English|511
B66133|Halton DSB|085898|Captain R. Wilson PS|Elementary|Public|English|700
B66133|Halton DSB|090140|Centennial Md S|Elementary|Public|English|434
B66133|Halton DSB|094455|Central PS|Elementary|Public|English|361
B66133|Halton DSB|077046|Charles R. Beaudoin PS|Elementary|Public|English|791
B66133|Halton DSB|076970|Chris Hadfield PS|Elementary|Public|English|802
B66133|Halton DSB|111090|Clarksdale PS|Elementary|Public|English|437
B66133|Halton DSB|967740|Craig Kielburger SS|Secondary|Public|English|1,464
B66133|Halton DSB|147281|Dr Charles Best PS|Elementary|Public|English|257
B66133|Halton DSB|893675|Dr. Frank J. Hayden SS|Secondary|Public|English|1,548
B66133|Halton DSB|156469|E J James PS|Elementary|Public|English|544
B66133|Halton DSB|169110|E W Foster S|Elementary|Public|English|416
B66133|Halton DSB|164267|Eastview PS|Elementary|Public|English|453
B66133|Halton DSB|206470|Emily Carr PS|Elementary|Public|English|814
B66133|Halton DSB|121112|Escarpment View Public School|Elementary|Public|English|1,081
B66133|Halton DSB|180123|Ethel Gardiner PS|Elementary|Public|English|644
B66133|Halton DSB|193046|Falgarwood PS|Elementary|Public|English|420
B66133|Halton DSB|194263|Florence Meares PS|Elementary|Public|English|623
B66133|Halton DSB|474578|Forest Trail Public School (Elem)|Elementary|Public|English|838
B66133|Halton DSB|206474|Frontenac PS|Elementary|Public|English|492
B66133|Halton DSB|901439|Garth Webb SS|Secondary|Public|English|1,225
B66133|Halton DSB|911607|Gary Allan High School - Bronte Creek|Secondary|Public|English|32
B66133|Halton DSB|940968|Gary Allan High School - Burlington|Secondary|Public|English|252
B66133|Halton DSB|890405|Gary Allan High School - Halton Hills|Secondary|Public|English|188
B66133|Halton DSB|940976|Gary Allan High School - Milton|Secondary|Public|English|199
B66133|Halton DSB|940984|Gary Allan High School - Oakville|Secondary|Public|English|138
B66133|Halton DSB|911615|Gary Allan High School - SCORE|Secondary|Public|English|27
B66133|Halton DSB|940925|Gary Allan High School - STEP|Secondary|Public|English|146
B66133|Halton DSB|212369|George Kennedy PS|Elementary|Public|English|486
B66133|Halton DSB|912433|Georgetown DHS|Secondary|Public|English|1,571
B66133|Halton DSB|216267|Gladys Speers PS|Elementary|Public|English|390
B66133|Halton DSB|220523|Glen Williams PS|Elementary|Public|English|208
B66133|Halton DSB|220426|Glenview PS|Elementary|Public|English|320
B66133|Halton DSB|245259|Harrison PS|Elementary|Public|English|216
B66133|Halton DSB|111600|Hawthorne Village PS|Elementary|Public|English|1,152
B66133|Halton DSB|253340|Heritage Glen PS|Elementary|Public|English|746
B66133|Halton DSB|158377|Irma Coulson E PS|Elementary|Public|English|1,075
B66133|Halton DSB|918300|Iroquois Ridge HS|Secondary|Public|English|1,442
B66133|Halton DSB|280356|J M Denyes PS|Elementary|Public|English|220
B66133|Halton DSB|138990|James W. Hill PS|Elementary|Public|English|608
B66133|Halton DSB|285161|John T Tuck PS|Elementary|Public|English|768
B66133|Halton DSB|223746|John William Boich PS|Elementary|Public|English|789
B66133|Halton DSB|286087|Joseph Gibbons PS|Elementary|Public|English|129
B66133|Halton DSB|408543|Joshua Creek PS|Elementary|Public|English|880
B66133|Halton DSB|291536|Kilbride PS|Elementary|Public|English|267
B66133|Halton DSB|299855|Kings Road PS|Elementary|Public|English|229
B66133|Halton DSB|304271|Lakeshore PS|Elementary|Public|English|224
B66133|Halton DSB|922501|Lester B. Pearson HS|Secondary|Public|English|391
B66133|Halton DSB|312460|Limehouse PS|Elementary|Public|English|154
B66133|Halton DSB|924393|M M Robinson HS|Secondary|Public|English|722
B66133|Halton DSB|334693|Maple Grove PS|Elementary|Public|English|576
B66133|Halton DSB|336122|Maplehurst PS|Elementary|Public|English|383
B66133|Halton DSB|345229|Martin Street PS|Elementary|Public|English|208
B66133|Halton DSB|353183|McKenzie-Smith Bennett|Elementary|Public|English|671
B66133|Halton DSB|926736|Milton DHS|Secondary|Public|English|1,048
B66133|Halton DSB|368857|Mohawk Gardens PS|Elementary|Public|English|347
B66133|Halton DSB|376086|Montclair PS|Elementary|Public|English|387
B66133|Halton DSB|380199|Munn's PS|Elementary|Public|English|561
B66133|Halton DSB|928160|Nelson HS|Secondary|Public|English|1,006
B66133|Halton DSB|383570|New Central PS|Elementary|Public|English|254
B66133|Halton DSB|932060|Oakville Trafalgar HS|Secondary|Public|English|1,258
B66133|Halton DSB|414646|Oakwood PS|Elementary|Public|English|181
B66133|Halton DSB|076727|Oodenawi PS|Elementary|Public|English|824
B66133|Halton DSB|421472|Orchard Park PS|Elementary|Public|English|580
B66133|Halton DSB|310777|P. L. Robertson Public School|Elementary|Public|English|1,066
B66133|Halton DSB|154705|Palermo PS|Elementary|Public|English|775
B66133|Halton DSB|433888|Park PS|Elementary|Public|English|207
B66133|Halton DSB|070734|Paul A Fisher PS|Elementary|Public|English|190
B66133|Halton DSB|437565|Pauline Johnson PS|Elementary|Public|English|276
B66133|Halton DSB|442011|Pilgrim Wood PS|Elementary|Public|English|665
B66133|Halton DSB|444022|Pine Grove PS|Elementary|Public|English|704
B66133|Halton DSB|445193|Pineland PS|Elementary|Public|English|759
B66133|Halton DSB|445452|Pineview PS|Elementary|Public|English|197
B66133|Halton DSB|451720|Post's Corners PS|Elementary|Public|English|534
B66133|Halton DSB|485438|River Oaks PS|Elementary|Public|English|497
B66133|Halton DSB|487252|Robert Baldwin PS|Elementary|Public|English|400
B66133|Halton DSB|937665|Robert Bateman HS|Secondary|Public|English|786
B66133|Halton DSB|487570|Robert Little PS|Elementary|Public|English|353
B66133|Halton DSB|489395|Rolling Meadows PS|Elementary|Public|English|481
B66133|Halton DSB|495263|Ryerson PS|Elementary|Public|English|214
B66133|Halton DSB|556807|Sam Sherratt PS|Elementary|Public|English|584
B66133|Halton DSB|510289|Sheridan PS|Elementary|Public|English|232
B66133|Halton DSB|510130|Silver Creek PS|Elementary|Public|English|549
B66133|Halton DSB|515353|Sir Ernest Macmillan PS|Elementary|Public|English|340
B66133|Halton DSB|536881|Stewarttown Md S|Elementary|Public|English|372
B66133|Halton DSB|543217|Sunningdale PS|Elementary|Public|English|601
B66133|Halton DSB|550361|Tecumseh PS|Elementary|Public|English|255
B66133|Halton DSB|947539|Thomas A Blakelock HS|Secondary|Public|English|1,060
B66133|Halton DSB|393777|Tiger Jeet Singh PS|Elementary|Public|English|1,122
B66133|Halton DSB|557269|Tom Thomson PS|Elementary|Public|English|413
B66133|Halton DSB|579742|W H Morden PS|Elementary|Public|English|626
B66133|Halton DSB|579874|W I Dick Md S|Elementary|Public|English|408
B66133|Halton DSB|597260|West Oak PS|Elementary|Public|English|866
B66133|Halton DSB|953121|White Oaks HS|Secondary|Public|English|1,977
B67121|Hamilton-Wentworth CDSB|743868|Annunciation of Our Lord E S|Elementary|Catholic|English|716
B67121|Hamilton-Wentworth CDSB|689750|Bishop Ryan Catholic SS|Secondary|Catholic|English|1,749
B67121|Hamilton-Wentworth CDSB|689386|Bishop Tonnos Catholic SS|Secondary|Catholic|English|1,156
B67121|Hamilton-Wentworth CDSB|690279|Blessed Sacrament Sep S|Elementary|Catholic|English|253
B67121|Hamilton-Wentworth CDSB|733105|Blessed Teresa of Calcutta E S|Elementary|Catholic|English|346
B67121|Hamilton-Wentworth CDSB|693650|Canadian Martyrs S|Elementary|Catholic|English|179
B67121|Hamilton-Wentworth CDSB|694134|Cardinal Newman Catholic SS|Secondary|Catholic|English|1,501
B67121|Hamilton-Wentworth CDSB|695343|Cathedral HS|Secondary|Catholic|English|1,208
B67121|Hamilton-Wentworth CDSB|699500|Corpus Christi S|Elementary|Catholic|English|441
B67121|Hamilton-Wentworth CDSB|710997|Guardian Angels E S|Elementary|Catholic|English|479
B67121|Hamilton-Wentworth CDSB|717053|Holy Name of Jesus Sep S|Elementary|Catholic|English|416
B67121|Hamilton-Wentworth CDSB|704288|Holy Name of Mary Catholic S|Elementary|Catholic|English|417
B67121|Hamilton-Wentworth CDSB|819028|Immaculate Conception E S|Elementary|Catholic|English|585
B67121|Hamilton-Wentworth CDSB|721972|Immaculate Heart of Mary Sep S|Elementary|Catholic|English|326
B67121|Hamilton-Wentworth CDSB|745650|Our Lady of Lourdes Sep S|Elementary|Catholic|English|338
B67121|Hamilton-Wentworth CDSB|742350|Our Lady of Mount Carmel|Elementary|Catholic|English|260
B67121|Hamilton-Wentworth CDSB|748544|Our Lady of Peace|Elementary|Catholic|English|295
B67121|Hamilton-Wentworth CDSB|748633|Our Lady of the Assumption Sep S|Elementary|Catholic|English|426
B67121|Hamilton-Wentworth CDSB|752800|Regina Mundi Sep S|Elementary|Catholic|English|237
B67121|Hamilton-Wentworth CDSB|756180|Sacred Heart Sep S|Elementary|Catholic|English|162
B67121|Hamilton-Wentworth CDSB|765180|St Agnes|Elementary|Catholic|English|342
B67121|Hamilton-Wentworth CDSB|772046|St Ann (Ancaster) Catholic E S|Elementary|Catholic|English|333
B67121|Hamilton-Wentworth CDSB|772160|St Anns Sep S|Elementary|Catholic|English|334
B67121|Hamilton-Wentworth CDSB|785865|St Anthony Daniel's Catholic Elementary S|Elementary|Catholic|English|171
B67121|Hamilton-Wentworth CDSB|775681|St Augustines S|Elementary|Catholic|English|257
B67121|Hamilton-Wentworth CDSB|778028|St Bernadette S|Elementary|Catholic|English|254
B67121|Hamilton-Wentworth CDSB|781010|St Brigids Sep S|Elementary|Catholic|English|274
B67121|Hamilton-Wentworth CDSB|784400|St Clare of Assisi|Elementary|Catholic|English|281
B67121|Hamilton-Wentworth CDSB|786152|St David S|Elementary|Catholic|English|442
B67121|Hamilton-Wentworth CDSB|789720|St Eugenes S|Elementary|Catholic|English|538
B67121|Hamilton-Wentworth CDSB|792217|St Francis Xavier Jr Sep S|Elementary|Catholic|English|350
B67121|Hamilton-Wentworth CDSB|799530|St James the Apostle Sep S|Elementary|Catholic|English|221
B67121|Hamilton-Wentworth CDSB|800430|St Jean de Brebeuf SS|Secondary|Catholic|English|1,517
B67121|Hamilton-Wentworth CDSB|770965|St Joachim S|Elementary|Catholic|English|400
B67121|Hamilton-Wentworth CDSB|804673|St John the Baptist Sep S|Elementary|Catholic|English|304
B67121|Hamilton-Wentworth CDSB|814032|St Josephs Sep S|Elementary|Catholic|English|384
B67121|Hamilton-Wentworth CDSB|817678|St Lawrence's Sep S|Elementary|Catholic|English|344
